id,label
13245,test
13246,train
13247,train
13248,train
13249,train
13250,train
13251,train
13252,train
13253,train
13254,val
13255,train
13256,test
13257,train
13258,train
13259,test
13260,train
13261,train
13262,train
13263,train
13264,train
13265,train
13266,train
13267,train
13268,train
13269,train
13270,train
13271,train
13272,train
13273,train
13274,train
13275,test
13276,train
13277,train
13278,train
13279,train
13280,train
13281,train
13282,val
13283,train
13284,train
13285,train
13286,train
13287,train
13288,train
13289,train
13290,train
13291,train
13292,train
13293,train
13294,train
13295,train
13296,train
13297,train
13298,train
13299,train
13300,train
13301,train
13302,test
13303,val
13304,train
13305,train
13306,train
13307,train
13308,train
13309,train
13310,train
13311,val
13312,test
13313,train
13314,train
13315,test
13316,train
13317,train
13318,train
13319,test
13320,train
13321,test
13322,train
13323,train
13324,train
13325,train
13326,test
13327,val
13328,train
13329,train
13330,train
13331,train
13332,train
13333,train
13334,train
13335,train
13336,train
13337,train
13338,train
13339,val
13340,test
13341,train
13342,train
13343,train
13344,test
13345,train
13346,train
13347,train
13348,train
13349,val
13350,train
13351,train
13352,train
13353,train
13354,train
13355,test
13356,train
13357,train
13358,train
13359,train
13360,train
13361,train
13362,train
13363,train
13364,train
13365,train
13366,train
13367,train
13368,train
13369,train
13370,train
13371,train
13372,test
13373,train
13374,test
13375,val
13376,val
13377,train
13378,val
13379,train
13380,train
13381,train
13382,train
13383,train
13384,test
13385,train
13386,train
13387,train
13388,train
13389,train
13390,test
13391,train
13392,test
13393,test
13394,train
13395,train
13396,train
13397,train
13398,train
13399,test
13400,train
13401,train
13402,train
13403,train
13404,train
13405,train
13406,train
13407,train
13408,test
13409,train
13410,train
13411,val
13412,train
13413,train
13414,val
13415,train
13416,val
13417,train
13418,train
13419,train
13420,train
13421,train
13422,train
13423,train
13424,train
13425,test
13426,train
13427,train
13428,train
13429,train
13430,train
13431,train
13432,train
13433,train
13434,train
13435,train
13436,train
13437,train
13438,train
13439,train
13440,val
13441,train
13442,train
13443,train
13444,train
13445,train
13446,test
13447,val
13448,train
13449,train
13450,test
13451,train
13452,train
13453,train
13454,train
13455,train
13456,test
13457,train
13458,train
13459,train
13460,val
13461,train
13462,train
13463,train
13464,train
13465,train
13466,train
13467,train
13468,train
13469,train
13470,val
13471,train
13472,train
13473,train
13474,train
13475,test
13476,train
13477,train
13478,test
13479,val
13480,train
13481,val
13482,test
13483,train
13484,train
13485,train
13486,train
13487,train
13488,train
13489,train
13490,train
13491,test
13492,train
13493,train
13494,train
13495,train
13496,train
13497,val
13498,train
13499,train
13500,train
13501,val
13502,train
13503,train
13504,test
13505,test
13506,train
13507,train
13508,test
13509,train
13510,train
13511,train
13512,train
13513,train
13514,train
13515,train
13516,train
13517,train
13518,test
13519,val
13520,train
13521,train
13522,train
13523,train
13524,test
13525,train
13526,train
13527,train
13528,train
13529,train
13530,test
13531,val
13532,train
13533,train
13534,train
13535,train
13536,val
13537,train
13538,train
13539,train
13540,train
13541,train
13542,train
13543,train
13544,train
13545,test
13546,val
13547,train
13548,train
13549,train
13550,test
13551,train
13552,train
13553,train
13554,train
13555,test
13556,train
13557,train
13558,train
13559,train
13560,train
13561,train
13562,train
13563,train
13564,train
13565,train
13566,train
13567,train
13568,train
13569,train
13570,train
13571,train
13572,train
13573,val
13574,train
13575,train
13576,train
13577,train
13578,train
13579,train
13580,val
13581,train
13582,test
13583,train
13584,test
13585,train
13586,train
13587,train
13588,train
13589,train
13590,val
13591,test
13592,train
13593,train
13594,train
13595,train
13596,train
13597,train
13598,train
13599,train
13600,train
13601,train
13602,train
13603,train
13604,test
13605,test
13606,train
13607,train
13608,train
13609,train
13610,train
13611,train
13612,train
13613,train
13614,train
13615,train
13616,train
13617,train
13618,train
13619,train
13620,train
13621,train
13622,test
13623,train
13624,train
13625,train
13626,train
13627,val
13628,train
13629,test
13630,val
13631,test
13632,train
13633,train
13634,train
13635,train
13636,train
13637,train
13638,train
13639,train
13640,train
13641,train
13642,train
13643,train
13644,val
13645,val
13646,train
13647,test
13648,train
13649,train
13650,test
13651,train
13652,train
13653,train
13654,train
13655,val
13656,train
13657,train
13658,train
13659,train
13660,train
13661,train
13662,train
13663,train
13664,train
13665,train
13666,train
13667,train
13668,train
13669,train
13670,train
13671,train
13672,train
13673,val
13674,train
13675,train
13676,train
13677,train
13678,train
13679,val
13680,train
13681,train
13682,train
13683,val
13684,train
13685,test
13686,test
13687,train
13688,train
13689,train
13690,train
13691,train
13692,train
13693,train
13694,train
13695,train
13696,test
13697,train
13698,val
13699,train
13700,train
13701,val
13702,train
13703,train
13704,train
13705,val
13706,train
13707,train
13708,train
13709,train
13710,test
13711,train
13712,train
13713,train
13714,train
13715,train
13716,train
13717,train
13718,train
13719,train
13720,train
13721,train
13722,train
13723,train
13724,train
13725,train
13726,test
13727,train
13728,train
13729,val
13730,train
13731,train
13732,train
13733,train
13734,train
13735,val
13736,test
13737,train
13738,train
13739,train
13740,train
13741,train
13742,train
13743,train
13744,train
13745,train
13746,train
13747,test
13748,test
13749,train
13750,train
13751,train
13752,train
13753,train
13754,train
13755,val
13756,test
13757,train
13758,train
13759,train
13760,train
13761,train
13762,train
13763,train
13764,train
13765,train
13766,train
13767,train
13768,train
13769,train
13770,train
13771,train
13772,test
13773,test
13774,train
13775,train
13776,train
13777,train
13778,train
13779,train
13780,test
13781,val
13782,test
13783,train
13784,train
13785,train
13786,train
13787,train
13788,train
13789,train
13790,train
13791,train
13792,val
13793,train
13794,train
13795,test
13796,train
13797,train
13798,val
13799,train
13800,train
13801,train
13802,test
13803,train
13804,train
13805,test
13806,train
13807,train
13808,train
13809,train
13810,train
13811,train
13812,train
13813,test
13814,train
13815,test
13816,train
13817,train
13818,train
13819,train
13820,train
13821,val
13822,train
13823,test
13824,train
13825,train
13826,train
13827,train
13828,train
13829,val
13830,train
13831,train
13832,val
13833,train
13834,train
13835,test
13836,train
13837,val
13838,train
13839,train
13840,train
13841,val
13842,val
13843,train
13844,train
13845,train
13846,train
13847,train
13848,train
13849,train
13850,train
13851,train
13852,val
13853,test
13854,train
13855,val
13856,train
13857,train
13858,train
13859,train
13860,train
13861,test
13862,train
13863,train
13864,train
13865,train
13866,train
13867,train
13868,train
13869,train
13870,train
13871,train
13872,train
13873,train
13874,test
13875,train
13876,train
13877,train
13878,train
13879,test
13880,train
13881,train
13882,train
13883,train
13884,train
13885,train
13886,train
13887,train
13888,train
13889,val
13890,train
13891,train
13892,train
13893,train
13894,val
13895,test
13896,train
13897,train
13898,train
13899,val
13900,train
13901,train
13902,train
13903,test
13904,train
13905,train
13906,train
13907,train
13908,train
13909,test
13910,train
13911,train
13912,test
13913,train
13914,val
13915,train
13916,train
13917,train
13918,train
13919,train
13920,train
13921,train
13922,train
13923,train
13924,train
13925,train
13926,test
13927,train
13928,val
13929,train
13930,val
13931,train
13932,train
13933,train
13934,train
13935,test
13936,train
13937,train
13938,train
13939,train
13940,train
13941,train
13942,train
13943,train
13944,train
13945,train
13946,test
13947,val
13948,train
13949,train
13950,train
13951,train
13952,train
13953,train
13954,train
13955,train
13956,train
13957,train
13958,train
13959,train
13960,train
13961,train
13962,test
13963,train
13964,train
13965,train
13966,train
13967,train
13968,train
13969,test
13970,train
13971,train
13972,train
13973,train
13974,train
13975,train
13976,train
13977,train
13978,train
13979,train
13980,train
13981,train
13982,val
13983,train
13984,test
13985,val
13986,train
13987,train
13988,train
13989,train
13990,train
13991,val
13992,train
13993,train
13994,train
13995,train
13996,train
13997,train
13998,train
13999,val
14000,train
14001,train
14002,train
14003,train
14004,val
14005,test
14006,train
14007,train
14008,train
14009,val
14010,train
14011,train
14012,train
14013,train
14014,train
14015,train
14016,test
14017,val
14018,val
14019,train
14020,train
14021,train
14022,val
14023,train
14024,train
14025,train
14026,train
14027,train
14028,test
14029,train
14030,train
14031,train
14032,train
14033,test
14034,train
14035,train
14036,train
14037,train
14038,test
14039,train
14040,val
14041,test
14042,train
14043,train
14044,train
14045,train
14046,test
14047,train
14048,train
14049,train
14050,train
14051,train
14052,train
14053,train
14054,train
14055,train
14056,train
14057,val
14058,train
14059,train
14060,val
14061,train
14062,train
14063,train
14064,train
14065,val
14066,train
14067,train
14068,train
14069,train
14070,val
14071,train
14072,train
14073,train
14074,train
14075,train
14076,train
14077,test
14078,train
14079,val
14080,val
14081,train
14082,test
14083,test
14084,train
14085,train
14086,train
14087,val
14088,train
14089,train
14090,train
14091,train
14092,train
14093,val
14094,train
14095,train
14096,val
14097,train
14098,train
14099,test
14100,train
14101,train
14102,train
14103,train
14104,train
14105,train
14106,train
14107,train
14108,train
14109,train
14110,test
14111,train
14112,train
14113,train
14114,train
14115,val
14116,val
14117,train
14118,val
14119,train
14120,train
14121,train
14122,train
14123,train
14124,test
14125,train
14126,train
14127,train
14128,train
14129,train
14130,train
14131,val
14132,val
14133,train
14134,train
14135,train
14136,train
14137,train
14138,train
14139,test
14140,train
14141,train
14142,train
14143,train
14144,train
14145,train
14146,train
14147,train
14148,val
14149,train
14150,train
14151,val
14152,train
14153,train
14154,val
14155,test
14156,test
14157,train
14158,val
14159,train
14160,train
14161,train
14162,train
14163,train
14164,train
14165,train
14166,train
14167,train
14168,train
14169,train
14170,train
14171,train
14172,train
14173,train
14174,train
14175,train
14176,train
14177,val
14178,test
14179,test
14180,train
14181,train
14182,test
14183,train
14184,train
14185,train
14186,train
14187,train
14188,train
14189,train
14190,train
14191,val
14192,train
14193,test
14194,train
14195,train
14196,test
14197,train
14198,train
14199,train
14200,train
14201,val
14202,train
14203,train
14204,train
14205,val
14206,val
14207,train
14208,train
14209,train
14210,train
14211,val
14212,train
14213,val
14214,test
14215,train
14216,test
14217,train
14218,train
14219,train
14220,train
14221,train
14222,train
14223,train
14224,test
14225,train
14226,train
14227,train
14228,train
14229,train
14230,train
14231,train
14232,test
14233,train
14234,train
14235,train
14236,train
14237,train
14238,train
14239,train
14240,train
14241,val
14242,test
14243,train
14244,train
14245,train
14246,test
14247,train
14248,train
14249,train
14250,train
14251,train
14252,train
14253,train
14254,train
14255,test
14256,train
14257,train
14258,test
14259,train
14260,train
14261,train
14262,val
14263,val
14264,train
14265,val
14266,val
14267,train
14268,train
14269,train
14270,train
14271,train
14272,train
14273,train
14274,train
14275,train
14276,test
14277,train
14278,train
14279,val
14280,train
14281,test
14282,test
14283,train
14284,test
14285,train
14286,train
14287,train
14288,val
14289,train
14290,train
14291,test
14292,train
14293,train
14294,train
14295,train
14296,test
14297,train
14298,train
14299,test
14300,test
14301,train
14302,train
14303,train
14304,test
14305,train
14306,train
14307,train
14308,val
14309,train
14310,train
14311,train
14312,train
14313,train
14314,train
14315,train
14316,train
14317,test
14318,train
14319,train
14320,test
14321,train
14322,val
14323,train
14324,train
14325,val
14326,train
14327,train
14328,train
14329,train
14330,train
14331,train
14332,train
14333,train
14334,train
14335,val
14336,val
14337,train
14338,train
14339,train
14340,train
14341,train
14342,train
14343,train
14344,train
14345,train
14346,train
14347,val
14348,train
14349,test
14350,train
14351,train
14352,train
14353,test
14354,val
14355,train
14356,train
14357,train
14358,train
14359,train
14360,train
14361,val
14362,val
14363,train
14364,train
14365,val
14366,train
14367,train
14368,train
14369,train
14370,train
14371,train
14372,train
14373,train
14374,train
14375,train
14376,train
14377,val
14378,train
14379,train
14380,train
14381,train
14382,train
14383,train
14384,train
14385,test
14386,train
14387,test
14388,train
14389,train
14390,train
14391,train
14392,train
14393,train
14394,test
14395,test
14396,val
14397,train
14398,train
14399,train
14400,train
14401,train
14402,train
14403,train
14404,train
14405,train
14406,train
14407,train
14408,train
14409,train
14410,train
14411,train
14412,test
14413,val
14414,val
14415,val
14416,val
14417,train
14418,train
14419,val
14420,train
14421,train
14422,train
14423,test
14424,val
14425,test
14426,val
14427,train
14428,train
14429,train
14430,train
14431,train
14432,train
14433,train
14434,train
14435,test
14436,train
14437,train
14438,val
14439,train
14440,train
14441,train
14442,train
14443,train
14444,test
14445,train
14446,train
14447,train
14448,train
14449,train
14450,train
14451,test
14452,train
14453,train
14454,train
14455,train
14456,train
14457,test
14458,train
14459,train
14460,test
14461,val
14462,test
14463,train
14464,train
14465,train
14466,train
14467,test
14468,train
14469,train
14470,train
14471,train
14472,train
14473,train
14474,train
14475,train
14476,train
14477,train
14478,train
14479,train
14480,train
14481,train
14482,train
14483,train
14484,train
14485,train
14486,train
14487,train
14488,train
14489,train
14490,train
14491,val
14492,train
14493,train
14494,train
14495,train
14496,train
14497,train
14498,train
14499,train
14500,train
14501,train
14502,train
14503,train
14504,train
14505,train
14506,train
14507,train
14508,train
14509,train
14510,train
14511,train
14512,train
14513,val
14514,val
14515,train
14516,train
14517,train
14518,train
14519,train
14520,train
14521,val
14522,test
14523,train
14524,train
14525,train
14526,train
14527,train
14528,test
14529,train
14530,train
14531,train
14532,train
14533,train
14534,train
14535,train
14536,train
14537,test
14538,train
14539,train
14540,train
14541,train
14542,train
14543,train
14544,train
14545,test
14546,train
14547,train
14548,test
14549,train
14550,train
14551,train
14552,train
14553,train
14554,test
14555,train
14556,train
14557,val
14558,val
14559,val
14560,test
14561,train
14562,val
14563,train
14564,train
14565,train
14566,train
14567,val
14568,train
14569,train
14570,train
14571,val
14572,train
14573,train
14574,train
14575,train
14576,train
14577,train
14578,train
14579,val
14580,test
14581,train
14582,train
14583,test
14584,test
14585,train
14586,train
14587,train
14588,train
14589,train
14590,train
14591,train
14592,train
14593,train
14594,val
14595,train
14596,train
14597,test
14598,train
14599,test
14600,train
14601,train
14602,train
14603,train
14604,test
14605,test
14606,train
14607,train
14608,val
14609,train
14610,train
14611,train
14612,train
14613,train
14614,test
14615,train
14616,test
14617,train
14618,train
14619,train
14620,train
14621,train
14622,train
14623,train
14624,test
14625,train
14626,train
14627,train
14628,train
14629,train
14630,train
14631,test
14632,train
14633,train
14634,train
14635,test
14636,train
14637,train
14638,train
14639,train
14640,train
14641,train
14642,train
14643,train
14644,train
14645,train
14646,train
14647,train
14648,train
14649,train
14650,train
14651,train
14652,train
14653,test
14654,train
14655,train
14656,train
14657,train
14658,train
14659,train
14660,train
14661,train
14662,train
14663,train
14664,train
14665,train
14666,train
14667,train
14668,train
14669,train
14670,train
14671,train
14672,train
14673,train
14674,train
14675,train
14676,train
14677,train
14678,test
14679,train
14680,test
14681,train
14682,train
14683,train
14684,test
14685,val
14686,train
14687,train
14688,val
14689,train
14690,test
14691,train
14692,train
14693,train
14694,train
14695,train
14696,train
14697,train
14698,train
14699,test
14700,train
14701,val
14702,train
14703,train
14704,train
14705,train
14706,train
14707,train
14708,train
14709,val
14710,train
14711,train
14712,train
14713,train
14714,train
14715,train
14716,train
14717,train
14718,train
14719,train
14720,train
14721,train
14722,train
14723,train
14724,train
14725,train
14726,train
14727,train
14728,train
14729,test
14730,train
14731,train
14732,train
14733,train
14734,train
14735,train
14736,train
14737,train
14738,test
14739,train
14740,train
14741,train
14742,train
14743,train
14744,val
14745,train
14746,train
14747,train
14748,train
14749,train
14750,train
14751,train
14752,train
14753,val
14754,train
14755,train
14756,train
14757,test
14758,train
14759,train
14760,val
14761,train
14762,train
14763,train
14764,val
14765,test
14766,train
14767,train
14768,train
14769,train
14770,train
14771,test
14772,train
14773,train
14774,train
14775,train
14776,train
14777,train
14778,train
14779,train
14780,test
14781,train
14782,test
14783,train
14784,train
14785,train
14786,train
14787,train
14788,train
14789,train
14790,train
14791,train
14792,train
14793,train
14794,train
14795,train
14796,train
14797,train
14798,train
14799,train
14800,val
14801,train
14802,train
14803,test
14804,train
14805,train
14806,train
14807,train
14808,train
14809,train
14810,train
14811,val
14812,train
14813,train
14814,train
14815,train
14816,train
14817,train
14818,train
14819,train
14820,train
14821,train
14822,train
14823,train
14824,test
14825,train
14826,train
14827,train
14828,train
14829,train
14830,val
14831,train
14832,train
14833,train
14834,train
14835,train
14836,train
14837,train
14838,test
14839,train
14840,train
14841,train
14842,train
14843,train
14844,train
14845,train
14846,train
14847,val
14848,train
14849,val
14850,train
14851,train
14852,train
14853,train
14854,train
14855,train
14856,val
14857,train
14858,train
14859,train
14860,train
14861,train
14862,train
14863,train
14864,train
14865,train
14866,train
14867,train
14868,train
14869,val
14870,train
14871,test
14872,train
14873,train
14874,train
14875,train
14876,train
14877,train
14878,train
14879,train
14880,train
14881,train
14882,train
14883,train
14884,train
14885,train
14886,train
14887,train
14888,train
14889,train
14890,val
14891,train
14892,train
14893,val
14894,train
14895,test
14896,train
14897,train
14898,train
14899,train
14900,train
14901,train
14902,train
14903,train
14904,train
14905,train
14906,train
14907,train
14908,train
14909,train
14910,train
14911,train
14912,train
14913,train
14914,train
14915,test
14916,train
14917,train
14918,train
14919,train
14920,train
14921,train
14922,train
14923,train
14924,train
14925,train
14926,train
14927,train
14928,train
14929,train
14930,train
14931,train
14932,train
14933,train
14934,train
14935,test
14936,val
14937,test
14938,train
14939,train
14940,train
14941,train
14942,val
14943,val
14944,val
14945,train
14946,train
14947,train
14948,train
14949,test
14950,train
14951,test
14952,train
14953,train
14954,train
14955,test
14956,train
14957,train
14958,test
14959,train
14960,test
14961,train
14962,train
14963,train
14964,train
14965,train
14966,train
14967,val
14968,train
14969,train
14970,train
14971,train
14972,test
14973,train
14974,train
14975,val
14976,train
14977,train
14978,train
14979,train
14980,train
14981,train
14982,train
14983,train
14984,train
14985,train
14986,val
14987,train
14988,train
14989,train
14990,train
14991,train
14992,train
14993,train
14994,train
14995,train
14996,train
14997,train
14998,train
14999,train
15000,test
15001,train
15002,train
15003,val
15004,train
15005,train
15006,test
15007,train
15008,train
15009,train
15010,test
15011,train
15012,train
15013,train
15014,val
15015,test
15016,train
15017,train
15018,train
15019,train
15020,train
15021,train
15022,train
15023,train
15024,val
15025,train
15026,train
15027,train
15028,train
15029,train
15030,train
15031,train
15032,train
15033,train
15034,test
15035,train
15036,train
15037,val
15038,train
15039,train
15040,train
15041,train
15042,train
15043,train
15044,train
15045,train
15046,train
15047,test
15048,train
15049,train
15050,train
15051,val
15052,train
15053,train
15054,test
15055,train
15056,train
15057,train
15058,train
15059,train
15060,train
15061,train
15062,train
15063,train
15064,train
15065,train
15066,train
15067,train
15068,train
15069,val
15070,train
15071,train
15072,train
15073,train
15074,train
15075,train
15076,train
15077,train
15078,train
15079,val
15080,train
15081,train
15082,val
15083,train
15084,train
15085,train
15086,train
15087,train
15088,train
15089,val
15090,test
15091,train
15092,train
15093,train
15094,train
15095,train
15096,test
15097,train
15098,train
15099,train
15100,train
15101,train
15102,train
15103,train
15104,train
15105,train
15106,train
15107,train
15108,train
15109,test
15110,train
15111,train
15112,val
15113,test
15114,test
15115,train
15116,train
15117,train
15118,train
15119,train
15120,train
15121,train
15122,train
15123,train
15124,train
15125,test
15126,train
15127,train
15128,train
15129,train
15130,train
15131,train
15132,train
15133,val
15134,train
15135,train
15136,test
15137,train
15138,train
15139,train
15140,val
15141,train
15142,train
15143,test
15144,train
15145,test
15146,train
15147,train
15148,train
15149,train
15150,train
15151,train
15152,train
15153,train
15154,train
15155,val
15156,train
15157,train
15158,test
15159,train
15160,train
15161,train
15162,test
15163,test
15164,test
15165,train
15166,test
15167,train
15168,train
15169,test
15170,test
15171,train
15172,train
15173,train
15174,train
15175,train
15176,train
15177,train
15178,train
15179,val
15180,train
15181,train
15182,train
15183,train
15184,train
15185,test
15186,train
15187,test
15188,train
15189,val
15190,val
15191,train
15192,train
15193,train
15194,test
15195,train
15196,train
15197,train
15198,test
15199,train
15200,train
15201,test
15202,train
15203,test
15204,train
15205,val
15206,train
15207,val
15208,train
15209,train
15210,train
15211,val
15212,val
15213,train
15214,test
15215,train
15216,train
15217,train
15218,test
15219,train
15220,test
15221,train
15222,test
15223,train
15224,train
15225,train
15226,val
15227,train
15228,train
15229,train
15230,train
15231,train
15232,test
15233,test
15234,train
15235,val
15236,train
15237,train
15238,train
15239,train
15240,train
15241,train
15242,train
15243,train
15244,train
15245,train
15246,train
15247,train
15248,train
15249,train
15250,train
15251,train
15252,train
15253,train
15254,train
15255,test
15256,train
15257,train
15258,train
15259,train
15260,train
15261,train
15262,train
15263,train
15264,train
15265,train
15266,val
15267,train
15268,train
15269,val
15270,train
15271,train
15272,train
15273,val
15274,val
15275,train
15276,train
15277,train
15278,train
15279,train
15280,val
15281,train
15282,train
15283,train
15284,val
15285,train
15286,train
15287,val
15288,train
15289,train
15290,train
15291,train
15292,test
15293,train
15294,train
15295,train
15296,train
15297,train
15298,train
15299,train
15300,val
15301,val
15302,train
15303,test
15304,val
15305,train
15306,train
15307,val
15308,train
15309,val
15310,test
15311,train
15312,train
15313,train
15314,train
15315,train
15316,test
15317,val
15318,train
15319,val
15320,train
15321,train
15322,train
15323,train
15324,train
15325,train
15326,train
15327,train
15328,val
15329,train
15330,train
15331,val
15332,train
15333,test
15334,val
15335,test
15336,train
15337,test
15338,train
15339,train
15340,test
15341,train
15342,train
15343,val
15344,train
15345,train
15346,train
15347,train
15348,train
15349,train
15350,train
15351,train
15352,train
15353,train
15354,train
15355,train
15356,train
15357,train
15358,train
15359,train
15360,train
15361,train
15362,val
15363,train
15364,test
15365,train
15366,val
15367,train
15368,test
15369,train
15370,train
15371,train
15372,train
15373,train
15374,train
15375,train
15376,train
15377,train
15378,train
15379,train
15380,val
15381,train
15382,train
15383,train
15384,train
15385,train
15386,train
15387,test
15388,train
15389,train
15390,train
15391,val
15392,train
15393,train
15394,train
15395,train
15396,val
15397,train
15398,train
15399,val
15400,train
15401,test
15402,train
15403,train
15404,train
15405,test
15406,train
15407,train
15408,test
15409,train
15410,train
15411,train
15412,train
15413,train
15414,train
15415,train
15416,train
15417,train
15418,val
15419,test
15420,train
15421,train
15422,test
15423,val
15424,train
15425,train
15426,train
15427,train
15428,train
15429,train
15430,test
15431,train
15432,val
15433,train
15434,test
15435,train
15436,train
15437,train
15438,train
15439,train
15440,train
15441,val
15442,train
15443,train
15444,train
15445,train
15446,train
15447,train
15448,test
15449,test
15450,train
15451,train
15452,train
15453,train
15454,val
15455,val
15456,train
15457,train
15458,val
15459,train
15460,val
15461,train
15462,test
15463,train
15464,train
15465,train
15466,train
15467,train
15468,train
15469,train
15470,train
15471,train
15472,train
15473,train
15474,train
15475,train
15476,train
15477,train
15478,train
15479,val
15480,train
15481,train
15482,train
15483,train
15484,train
15485,test
15486,train
15487,train
15488,train
15489,train
15490,train
15491,train
15492,train
15493,train
15494,train
15495,val
15496,train
15497,train
15498,train
15499,test
15500,train
15501,train
15502,train
15503,val
15504,train
15505,train
15506,train
15507,train
15508,train
15509,val
15510,train
15511,train
15512,train
15513,train
15514,train
15515,test
15516,train
15517,val
15518,train
15519,train
15520,train
15521,val
15522,train
15523,train
15524,train
15525,train
15526,train
15527,test
15528,train
15529,train
15530,train
15531,train
15532,val
15533,train
15534,train
15535,train
15536,train
15537,train
15538,train
15539,train
15540,val
15541,test
15542,train
15543,train
15544,val
15545,train
15546,train
15547,train
15548,train
15549,train
15550,train
15551,test
15552,train
15553,train
15554,test
15555,val
15556,train
15557,train
15558,train
15559,train
15560,val
15561,train
15562,train
15563,train
15564,test
15565,train
15566,train
15567,train
15568,test
15569,test
15570,train
15571,train
15572,train
15573,train
15574,val
15575,train
15576,train
15577,train
15578,train
15579,train
15580,train
15581,val
15582,train
15583,test
15584,train
15585,train
15586,train
15587,train
15588,train
15589,train
15590,train
15591,val
15592,train
15593,train
15594,test
15595,val
15596,train
15597,train
15598,train
15599,train
15600,train
15601,train
15602,train
15603,train
15604,train
15605,train
15606,train
15607,train
15608,train
15609,val
15610,train
15611,train
15612,train
15613,train
15614,train
15615,train
15616,train
15617,train
15618,train
15619,train
15620,val
15621,train
15622,train
15623,train
15624,train
15625,train
15626,train
15627,train
15628,train
15629,val
15630,train
15631,val
15632,train
15633,val
15634,train
15635,train
15636,train
15637,train
15638,train
15639,train
15640,train
15641,val
15642,train
15643,train
15644,train
15645,train
15646,test
15647,val
15648,train
15649,train
15650,train
15651,train
15652,train
15653,train
15654,train
15655,train
15656,train
15657,train
15658,train
15659,val
15660,train
15661,train
15662,train
15663,test
15664,train
15665,train
15666,train
15667,val
15668,train
15669,train
15670,train
15671,val
15672,train
15673,train
15674,train
15675,train
15676,train
15677,train
15678,train
15679,train
15680,test
15681,train
15682,train
15683,train
15684,train
15685,test
15686,train
15687,train
15688,train
15689,train
15690,train
15691,test
15692,test
15693,train
15694,train
15695,train
15696,train
15697,train
15698,test
15699,train
15700,train
15701,train
15702,train
15703,val
15704,val
15705,test
15706,train
15707,val
15708,train
15709,train
15710,test
15711,test
15712,val
15713,train
15714,train
15715,train
15716,train
15717,train
15718,train
15719,train
15720,val
15721,train
15722,train
15723,train
15724,train
15725,train
15726,train
15727,val
15728,test
15729,test
15730,train
15731,val
15732,train
15733,val
15734,train
15735,train
15736,train
15737,test
15738,train
15739,train
15740,train
15741,train
15742,train
15743,train
15744,train
15745,train
15746,train
15747,train
15748,train
15749,train
15750,train
15751,test
15752,train
15753,train
15754,val
15755,train
15756,train
15757,train
15758,train
15759,train
15760,val
15761,train
15762,test
15763,train
15764,train
15765,train
15766,train
15767,train
15768,val
15769,train
15770,train
15771,train
15772,train
15773,test
15774,train
15775,train
15776,train
15777,val
15778,train
15779,train
15780,train
15781,train
15782,train
15783,test
15784,train
15785,train
15786,train
15787,train
15788,train
15789,train
15790,train
15791,train
15792,train
15793,train
15794,train
15795,train
15796,train
15797,val
15798,train
15799,train
15800,train
15801,test
15802,train
15803,train
15804,train
15805,train
15806,train
15807,train
15808,train
15809,train
15810,train
15811,train
15812,train
15813,train
15814,val
15815,train
15816,test
15817,train
15818,train
15819,test
15820,train
15821,train
15822,train
15823,train
15824,val
15825,train
15826,val
15827,train
15828,train
15829,test
15830,train
15831,train
15832,test
15833,train
15834,train
15835,train
15836,train
15837,train
15838,test
15839,train
15840,val
15841,train
15842,train
15843,train
15844,train
15845,test
15846,train
15847,train
15848,train
15849,test
15850,train
15851,train
15852,train
15853,train
15854,train
15855,train
15856,train
15857,val
15858,train
15859,train
15860,train
15861,train
15862,train
15863,train
15864,train
15865,train
15866,val
15867,train
15868,train
15869,train
15870,train
15871,train
15872,train
15873,train
15874,train
15875,train
15876,train
15877,train
15878,train
15879,val
15880,train
15881,train
15882,train
15883,train
15884,val
15885,train
15886,val
15887,train
15888,train
15889,train
15890,train
15891,train
15892,train
15893,train
15894,train
15895,train
15896,train
15897,train
15898,train
15899,train
15900,train
15901,train
15902,train
15903,train
15904,train
15905,train
15906,train
15907,train
15908,train
15909,train
15910,train
15911,train
15912,train
15913,train
15914,test
15915,train
15916,train
15917,train
15918,train
15919,train
15920,train
15921,train
15922,train
15923,train
15924,train
15925,test
15926,val
15927,train
15928,test
15929,train
15930,train
15931,test
15932,train
15933,test
15934,train
15935,train
15936,val
15937,test
15938,train
15939,train
15940,val
15941,val
15942,val
15943,train
15944,train
15945,train
15946,train
15947,test
15948,train
15949,train
15950,train
15951,train
15952,train
15953,train
15954,val
15955,train
15956,train
15957,train
15958,train
15959,test
15960,train
15961,train
15962,test
15963,val
15964,train
15965,train
15966,train
15967,train
15968,train
15969,train
15970,train
15971,train
15972,train
15973,test
15974,train
15975,train
15976,train
15977,train
15978,train
15979,train
15980,train
15981,test
15982,test
15983,train
15984,train
15985,train
15986,train
15987,train
15988,test
15989,train
15990,train
15991,train
15992,train
15993,train
15994,val
15995,train
15996,train
15997,train
15998,train
15999,test
16000,test
16001,train
16002,train
16003,train
16004,train
16005,train
16006,train
16007,val
16008,train
16009,train
16010,train
16011,train
16012,train
16013,train
16014,val
16015,train
16016,train
16017,test
16018,test
16019,train
16020,train
16021,train
16022,train
16023,train
16024,train
16025,train
16026,test
16027,train
16028,train
16029,test
16030,test
16031,train
16032,train
16033,train
16034,train
16035,train
16036,train
16037,val
16038,train
16039,train
16040,train
16041,val
16042,train
16043,val
